filename,width,height,class,ymin,ymax,xmin,xmax
PRINGLESCLASICA_1_view_1_pose_235_lit_3_full.jpg,160,120,clasica,23,93,67,94,
PRINGLESCLASICA_1_view_1_pose_235_lit_4_full.jpg,160,120,clasica,23,93,67,94,
PRINGLESCLASICA_1_view_1_pose_235_lit_5_full.jpg,160,120,clasica,23,93,67,94,
PRINGLESCLASICA_1_view_1_pose_236_lit_1_full.jpg,160,120,clasica,21,95,63,100,
PRINGLESCLASICA_1_view_1_pose_236_lit_2_full.jpg,160,120,clasica,21,95,63,100,
PRINGLESCLASICA_1_view_1_pose_236_lit_3_full.jpg,160,120,clasica,21,95,63,100,
PRINGLESCLASICA_1_view_1_pose_236_lit_4_full.jpg,160,120,clasica,21,95,63,100,
PRINGLESCLASICA_1_view_1_pose_236_lit_5_full.jpg,160,120,clasica,21,95,63,100,
PRINGLESCLASICA_1_view_1_pose_237_lit_1_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_237_lit_2_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_237_lit_3_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_237_lit_4_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_237_lit_5_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_238_lit_1_full.jpg,160,120,clasica,21,96,66,96,
PRINGLESCLASICA_1_view_1_pose_238_lit_2_full.jpg,160,120,clasica,21,96,66,96,
PRINGLESCLASICA_1_view_1_pose_238_lit_3_full.jpg,160,120,clasica,21,96,66,96,
PRINGLESCLASICA_1_view_1_pose_238_lit_4_full.jpg,160,120,clasica,21,96,66,96,
PRINGLESCLASICA_1_view_1_pose_238_lit_5_full.jpg,160,120,clasica,21,96,66,96,
PRINGLESCLASICA_1_view_1_pose_239_lit_1_full.jpg,160,120,clasica,20,95,64,99,
PRINGLESCLASICA_1_view_1_pose_239_lit_2_full.jpg,160,120,clasica,20,95,64,99,
PRINGLESCLASICA_1_view_1_pose_239_lit_3_full.jpg,160,120,clasica,20,95,64,99,
PRINGLESCLASICA_1_view_1_pose_239_lit_4_full.jpg,160,120,clasica,20,95,64,99,
PRINGLESCLASICA_1_view_1_pose_239_lit_5_full.jpg,160,120,clasica,20,95,64,99,
PRINGLESCLASICA_1_view_1_pose_23_lit_1_full.jpg,160,120,clasica,26,94,33,124,
PRINGLESCLASICA_1_view_1_pose_23_lit_2_full.jpg,160,120,clasica,26,94,33,124,
PRINGLESCLASICA_1_view_1_pose_23_lit_3_full.jpg,160,120,clasica,26,94,33,124,
PRINGLESCLASICA_1_view_1_pose_23_lit_4_full.jpg,160,120,clasica,26,94,33,124,
PRINGLESCLASICA_1_view_1_pose_23_lit_5_full.jpg,160,120,clasica,26,94,33,124,
PRINGLESCLASICA_1_view_1_pose_240_lit_1_full.jpg,160,120,clasica,22,96,64,91,
PRINGLESCLASICA_1_view_1_pose_240_lit_2_full.jpg,160,120,clasica,22,96,64,91,
PRINGLESCLASICA_1_view_1_pose_240_lit_3_full.jpg,160,120,clasica,22,96,64,91,
PRINGLESCLASICA_1_view_1_pose_240_lit_4_full.jpg,160,120,clasica,22,96,64,91,
PRINGLESCLASICA_1_view_1_pose_240_lit_5_full.jpg,160,120,clasica,22,96,64,91,
PRINGLESCLASICA_1_view_1_pose_241_lit_1_full.jpg,160,120,clasica,25,94,62,92,
PRINGLESCLASICA_1_view_1_pose_241_lit_2_full.jpg,160,120,clasica,25,94,62,92,
PRINGLESCLASICA_1_view_1_pose_241_lit_3_full.jpg,160,120,clasica,25,94,62,92,
PRINGLESCLASICA_1_view_1_pose_241_lit_4_full.jpg,160,120,clasica,24,94,62,92,
PRINGLESCLASICA_1_view_1_pose_241_lit_5_full.jpg,160,120,clasica,24,94,62,92,
PRINGLESCLASICA_1_view_1_pose_242_lit_1_full.jpg,160,120,clasica,23,95,64,92,
PRINGLESCLASICA_1_view_1_pose_242_lit_2_full.jpg,160,120,clasica,23,95,64,92,
PRINGLESCLASICA_1_view_1_pose_242_lit_3_full.jpg,160,120,clasica,23,95,64,92,
PRINGLESCLASICA_1_view_1_pose_242_lit_4_full.jpg,160,120,clasica,23,95,64,92,
PRINGLESCLASICA_1_view_1_pose_242_lit_5_full.jpg,160,120,clasica,23,95,64,92,
PRINGLESCLASICA_1_view_1_pose_243_lit_1_full.jpg,160,120,clasica,21,98,64,92,
PRINGLESCLASICA_1_view_1_pose_243_lit_2_full.jpg,160,120,clasica,21,98,64,92,
PRINGLESCLASICA_1_view_1_pose_243_lit_3_full.jpg,160,120,clasica,21,98,64,92,
PRINGLESCLASICA_1_view_1_pose_243_lit_4_full.jpg,160,120,clasica,21,98,64,92,
PRINGLESCLASICA_1_view_1_pose_243_lit_5_full.jpg,160,120,clasica,21,98,64,92,
PRINGLESCLASICA_1_view_1_pose_244_lit_1_full.jpg,160,120,clasica,19,99,63,98,
PRINGLESCLASICA_1_view_1_pose_244_lit_2_full.jpg,160,120,clasica,19,99,63,98,
PRINGLESCLASICA_1_view_1_pose_244_lit_3_full.jpg,160,120,clasica,19,99,63,98,
PRINGLESCLASICA_1_view_1_pose_244_lit_4_full.jpg,160,120,clasica,19,99,63,98,
PRINGLESCLASICA_1_view_1_pose_244_lit_5_full.jpg,160,120,clasica,19,99,63,98,
PRINGLESCLASICA_1_view_1_pose_245_lit_1_full.jpg,160,120,clasica,24,95,64,91,
PRINGLESCLASICA_1_view_1_pose_245_lit_2_full.jpg,160,120,clasica,24,95,64,91,
PRINGLESCLASICA_1_view_1_pose_245_lit_3_full.jpg,160,120,clasica,24,95,64,91,
PRINGLESCLASICA_1_view_1_pose_245_lit_4_full.jpg,160,120,clasica,24,95,64,91,
PRINGLESCLASICA_1_view_1_pose_245_lit_5_full.jpg,160,120,clasica,24,95,64,91,
PRINGLESCLASICA_1_view_1_pose_246_lit_1_full.jpg,160,120,clasica,21,95,61,101,
PRINGLESCLASICA_1_view_1_pose_246_lit_2_full.jpg,160,120,clasica,21,95,61,101,
PRINGLESCLASICA_1_view_1_pose_246_lit_3_full.jpg,160,120,clasica,21,95,61,101,
PRINGLESCLASICA_1_view_1_pose_246_lit_4_full.jpg,160,120,clasica,21,95,61,101,
PRINGLESCLASICA_1_view_1_pose_246_lit_5_full.jpg,160,120,clasica,21,95,61,101,
PRINGLESCLASICA_1_view_1_pose_247_lit_1_full.jpg,160,120,clasica,20,98,65,96,
PRINGLESCLASICA_1_view_1_pose_247_lit_2_full.jpg,160,120,clasica,20,98,65,96,
PRINGLESCLASICA_1_view_1_pose_247_lit_3_full.jpg,160,120,clasica,20,98,65,96,
PRINGLESCLASICA_1_view_1_pose_247_lit_4_full.jpg,160,120,clasica,20,98,65,96,
PRINGLESCLASICA_1_view_1_pose_247_lit_5_full.jpg,160,120,clasica,20,98,65,96,
PRINGLESCLASICA_1_view_1_pose_248_lit_1_full.jpg,160,120,clasica,20,98,64,98,
PRINGLESCLASICA_1_view_1_pose_248_lit_2_full.jpg,160,120,clasica,20,99,64,98,
PRINGLESCLASICA_1_view_1_pose_248_lit_3_full.jpg,160,120,clasica,20,98,64,98,
PRINGLESCLASICA_1_view_1_pose_248_lit_4_full.jpg,160,120,clasica,20,99,64,98,
PRINGLESCLASICA_1_view_1_pose_248_lit_5_full.jpg,160,120,clasica,20,98,64,98,
PRINGLESCLASICA_1_view_1_pose_249_lit_1_full.jpg,160,120,clasica,20,98,53,107,
PRINGLESCLASICA_1_view_1_pose_249_lit_2_full.jpg,160,120,clasica,20,98,53,107,
PRINGLESCLASICA_1_view_1_pose_249_lit_3_full.jpg,160,120,clasica,20,98,53,107,
PRINGLESCLASICA_1_view_1_pose_249_lit_4_full.jpg,160,120,clasica,20,98,53,107,
PRINGLESCLASICA_1_view_1_pose_249_lit_5_full.jpg,160,120,clasica,20,98,53,107,
PRINGLESCLASICA_1_view_1_pose_24_lit_1_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_24_lit_2_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_24_lit_3_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_24_lit_4_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_24_lit_5_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_250_lit_1_full.jpg,160,120,clasica,21,96,54,108,
PRINGLESCLASICA_1_view_1_pose_250_lit_2_full.jpg,160,120,clasica,21,96,54,108,
PRINGLESCLASICA_1_view_1_pose_250_lit_3_full.jpg,160,120,clasica,21,96,54,108,
PRINGLESCLASICA_1_view_1_pose_250_lit_4_full.jpg,160,120,clasica,21,96,54,108,
PRINGLESCLASICA_1_view_1_pose_250_lit_5_full.jpg,160,120,clasica,21,96,54,108,
PRINGLESCLASICA_1_view_1_pose_251_lit_1_full.jpg,160,120,clasica,19,98,51,110,
PRINGLESCLASICA_1_view_1_pose_251_lit_2_full.jpg,160,120,clasica,19,98,51,110,
PRINGLESCLASICA_1_view_1_pose_251_lit_3_full.jpg,160,120,clasica,19,98,51,110,
PRINGLESCLASICA_1_view_1_pose_251_lit_4_full.jpg,160,120,clasica,19,98,51,110,
PRINGLESCLASICA_1_view_1_pose_251_lit_5_full.jpg,160,120,clasica,19,98,51,110,
PRINGLESCLASICA_1_view_1_pose_252_lit_1_full.jpg,160,120,clasica,20,98,57,104,
PRINGLESCLASICA_1_view_1_pose_252_lit_2_full.jpg,160,120,clasica,20,98,57,104,
PRINGLESCLASICA_1_view_1_pose_252_lit_3_full.jpg,160,120,clasica,20,98,57,104,
PRINGLESCLASICA_1_view_1_pose_252_lit_4_full.jpg,160,120,clasica,20,98,57,104,
PRINGLESCLASICA_1_view_1_pose_252_lit_5_full.jpg,160,120,clasica,20,98,57,104,
PRINGLESCLASICA_1_view_1_pose_253_lit_1_full.jpg,160,120,clasica,20,98,48,112,
PRINGLESCLASICA_1_view_1_pose_253_lit_2_full.jpg,160,120,clasica,20,98,48,111,
PRINGLESCLASICA_1_view_1_pose_253_lit_3_full.jpg,160,120,clasica,20,98,48,111,
PRINGLESCLASICA_1_view_1_pose_253_lit_4_full.jpg,160,120,clasica,20,98,48,111,
PRINGLESCLASICA_1_view_1_pose_253_lit_5_full.jpg,160,120,clasica,20,98,48,112,
PRINGLESCLASICA_1_view_1_pose_254_lit_1_full.jpg,160,120,clasica,22,98,58,101,
PRINGLESCLASICA_1_view_1_pose_254_lit_2_full.jpg,160,120,clasica,22,98,58,101,
PRINGLESCLASICA_1_view_1_pose_254_lit_3_full.jpg,160,120,clasica,22,98,58,101,
PRINGLESCLASICA_1_view_1_pose_254_lit_4_full.jpg,160,120,clasica,22,98,58,101,
PRINGLESCLASICA_1_view_1_pose_254_lit_5_full.jpg,160,120,clasica,22,98,58,101,
PRINGLESCLASICA_1_view_1_pose_255_lit_1_full.jpg,160,120,clasica,24,96,45,114,
PRINGLESCLASICA_1_view_1_pose_255_lit_2_full.jpg,160,120,clasica,24,96,45,114,
PRINGLESCLASICA_1_view_1_pose_255_lit_3_full.jpg,160,120,clasica,24,96,45,114,
PRINGLESCLASICA_1_view_1_pose_255_lit_4_full.jpg,160,120,clasica,24,96,45,114,
PRINGLESCLASICA_1_view_1_pose_255_lit_5_full.jpg,160,120,clasica,24,96,45,114,
PRINGLESCLASICA_1_view_1_pose_256_lit_1_full.jpg,160,120,clasica,22,96,51,108,
PRINGLESCLASICA_1_view_1_pose_256_lit_2_full.jpg,160,120,clasica,22,96,51,108,
PRINGLESCLASICA_1_view_1_pose_256_lit_3_full.jpg,160,120,clasica,22,96,51,108,
PRINGLESCLASICA_1_view_1_pose_256_lit_4_full.jpg,160,120,clasica,22,96,51,108,
PRINGLESCLASICA_1_view_1_pose_256_lit_5_full.jpg,160,120,clasica,22,96,51,108,
PRINGLESCLASICA_1_view_1_pose_257_lit_1_full.jpg,160,120,clasica,21,96,51,109,
PRINGLESCLASICA_1_view_1_pose_257_lit_2_full.jpg,160,120,clasica,21,96,51,109,
PRINGLESCLASICA_1_view_1_pose_257_lit_3_full.jpg,160,120,clasica,21,96,51,109,
PRINGLESCLASICA_1_view_1_pose_257_lit_4_full.jpg,160,120,clasica,21,96,51,109,
PRINGLESCLASICA_1_view_1_pose_257_lit_5_full.jpg,160,120,clasica,21,96,51,109,
PRINGLESCLASICA_1_view_1_pose_258_lit_1_full.jpg,160,120,clasica,24,96,49,111,
PRINGLESCLASICA_1_view_1_pose_258_lit_2_full.jpg,160,120,clasica,24,96,49,111,
PRINGLESCLASICA_1_view_1_pose_258_lit_3_full.jpg,160,120,clasica,24,96,49,111,
PRINGLESCLASICA_1_view_1_pose_258_lit_4_full.jpg,160,120,clasica,24,96,49,111,
PRINGLESCLASICA_1_view_1_pose_258_lit_5_full.jpg,160,120,clasica,24,96,49,111,
PRINGLESCLASICA_1_view_1_pose_259_lit_1_full.jpg,160,120,clasica,24,95,46,112,
PRINGLESCLASICA_1_view_1_pose_259_lit_2_full.jpg,160,120,clasica,24,95,46,112,
PRINGLESCLASICA_1_view_1_pose_259_lit_3_full.jpg,160,120,clasica,24,95,46,112,
PRINGLESCLASICA_1_view_1_pose_259_lit_4_full.jpg,160,120,clasica,24,95,46,112,
PRINGLESCLASICA_1_view_1_pose_259_lit_5_full.jpg,160,120,clasica,24,95,46,112,
PRINGLESCLASICA_1_view_1_pose_25_lit_1_full.jpg,160,120,clasica,27,96,42,111,
PRINGLESCLASICA_1_view_1_pose_25_lit_2_full.jpg,160,120,clasica,27,96,42,111,
PRINGLESCLASICA_1_view_1_pose_25_lit_3_full.jpg,160,120,clasica,27,96,42,111,
PRINGLESCLASICA_1_view_1_pose_25_lit_4_full.jpg,160,120,clasica,27,96,42,111,
PRINGLESCLASICA_1_view_1_pose_25_lit_5_full.jpg,160,120,clasica,27,95,42,111,
PRINGLESCLASICA_1_view_1_pose_260_lit_1_full.jpg,160,120,clasica,23,96,51,106,
PRINGLESCLASICA_1_view_1_pose_26_lit_1_full.jpg,160,120,clasica,28,94,36,120,
PRINGLESCLASICA_1_view_1_pose_26_lit_2_full.jpg,160,120,clasica,28,94,36,120,
PRINGLESCLASICA_1_view_1_pose_26_lit_3_full.jpg,160,120,clasica,28,94,36,120,
PRINGLESCLASICA_1_view_1_pose_26_lit_4_full.jpg,160,120,clasica,28,94,36,120,
PRINGLESCLASICA_1_view_1_pose_26_lit_5_full.jpg,160,120,clasica,28,94,36,120,
PRINGLESCLASICA_1_view_1_pose_27_lit_1_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_27_lit_2_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_27_lit_3_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_27_lit_4_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_27_lit_5_full.jpg,160,120,clasica,29,94,33,119,
PRINGLESCLASICA_1_view_1_pose_28_lit_1_full.jpg,160,120,clasica,29,92,27,127,
PRINGLESCLASICA_1_view_1_pose_28_lit_2_full.jpg,160,120,clasica,29,92,27,127,
PRINGLESCLASICA_1_view_1_pose_28_lit_3_full.jpg,160,120,clasica,29,92,27,124,
PRINGLESCLASICA_1_view_1_pose_28_lit_4_full.jpg,160,120,clasica,29,92,27,123,
PRINGLESCLASICA_1_view_1_pose_28_lit_5_full.jpg,160,120,clasica,29,92,27,123,
PRINGLESCLASICA_1_view_1_pose_29_lit_1_full.jpg,160,120,clasica,28,93,34,121,
PRINGLESCLASICA_1_view_1_pose_29_lit_2_full.jpg,160,120,clasica,28,93,34,121,
PRINGLESCLASICA_1_view_1_pose_29_lit_3_full.jpg,160,120,clasica,28,93,34,121,
PRINGLESCLASICA_1_view_1_pose_29_lit_4_full.jpg,160,120,clasica,28,93,34,121,
PRINGLESCLASICA_1_view_1_pose_29_lit_5_full.jpg,160,120,clasica,28,93,34,121,
PRINGLESCLASICA_1_view_1_pose_2_lit_4_full.jpg,160,120,clasica,20,98,64,97,
PRINGLESCLASICA_1_view_1_pose_2_lit_5_full.jpg,160,120,clasica,20,98,64,97,
PRINGLESCLASICA_1_view_1_pose_30_lit_1_full.jpg,160,120,clasica,27,92,33,125,
PRINGLESCLASICA_1_view_1_pose_30_lit_2_full.jpg,160,120,clasica,27,92,33,125,
PRINGLESCLASICA_1_view_1_pose_30_lit_3_full.jpg,160,120,clasica,27,92,33,125,
PRINGLESCLASICA_1_view_1_pose_30_lit_4_full.jpg,160,120,clasica,27,92,33,125,
PRINGLESCLASICA_1_view_1_pose_30_lit_5_full.jpg,160,120,clasica,27,92,33,125,
PRINGLESCLASICA_1_view_1_pose_31_lit_1_full.jpg,160,120,clasica,27,93,37,121,
PRINGLESCLASICA_1_view_1_pose_31_lit_2_full.jpg,160,120,clasica,27,93,37,121,
PRINGLESCLASICA_1_view_1_pose_31_lit_3_full.jpg,160,120,clasica,27,93,37,121,
PRINGLESCLASICA_1_view_1_pose_31_lit_4_full.jpg,160,120,clasica,27,93,37,121,
PRINGLESCLASICA_1_view_1_pose_31_lit_5_full.jpg,160,120,clasica,27,93,37,121,
PRINGLESCLASICA_1_view_1_pose_32_lit_1_full.jpg,160,120,clasica,27,93,34,122,
PRINGLESCLASICA_1_view_1_pose_32_lit_2_full.jpg,160,120,clasica,27,93,34,122,
PRINGLESCLASICA_1_view_1_pose_32_lit_3_full.jpg,160,120,clasica,27,93,34,122,
PRINGLESCLASICA_1_view_1_pose_32_lit_4_full.jpg,160,120,clasica,27,93,34,122,
PRINGLESCLASICA_1_view_1_pose_32_lit_5_full.jpg,160,120,clasica,27,93,34,122,
PRINGLESCLASICA_1_view_1_pose_33_lit_1_full.jpg,160,120,clasica,28,92,28,128,
PRINGLESCLASICA_1_view_1_pose_33_lit_2_full.jpg,160,120,clasica,28,92,28,128,
PRINGLESCLASICA_1_view_1_pose_33_lit_3_full.jpg,160,120,clasica,28,92,28,128,
PRINGLESCLASICA_1_view_1_pose_33_lit_4_full.jpg,160,120,clasica,28,92,28,128,
PRINGLESCLASICA_1_view_1_pose_33_lit_5_full.jpg,160,120,clasica,28,92,28,128,
PRINGLESCLASICA_1_view_1_pose_344_lit_2_full.jpg,160,120,clasica,26,90,67,97,
PRINGLESCLASICA_1_view_1_pose_344_lit_3_full.jpg,160,120,clasica,26,90,67,98,
PRINGLESCLASICA_1_view_1_pose_344_lit_4_full.jpg,160,120,clasica,26,90,67,98,
PRINGLESCLASICA_1_view_1_pose_344_lit_5_full.jpg,160,120,clasica,28,90,67,97,
PRINGLESCLASICA_1_view_1_pose_345_lit_1_full.jpg,160,120,clasica,26,93,59,94,
PRINGLESCLASICA_1_view_1_pose_345_lit_2_full.jpg,160,120,clasica,26,93,59,94,
PRINGLESCLASICA_1_view_1_pose_345_lit_3_full.jpg,160,120,clasica,26,94,59,94,
PRINGLESCLASICA_1_view_1_pose_345_lit_4_full.jpg,160,120,clasica,26,93,59,94,
PRINGLESCLASICA_1_view_1_pose_345_lit_5_full.jpg,160,120,clasica,26,93,59,94,
PRINGLESCLASICA_1_view_1_pose_346_lit_1_full.jpg,160,120,clasica,26,92,67,94,
PRINGLESCLASICA_1_view_1_pose_346_lit_2_full.jpg,160,120,clasica,26,92,67,94,
PRINGLESCLASICA_1_view_1_pose_346_lit_3_full.jpg,160,120,clasica,26,92,67,94,
PRINGLESCLASICA_1_view_1_pose_346_lit_4_full.jpg,160,120,clasica,26,92,67,94,
PRINGLESCLASICA_1_view_1_pose_346_lit_5_full.jpg,160,120,clasica,26,92,67,94,
PRINGLESCLASICA_1_view_1_pose_347_lit_1_full.jpg,160,120,clasica,31,91,58,95,
PRINGLESCLASICA_1_view_1_pose_347_lit_2_full.jpg,160,120,clasica,31,91,58,95,
PRINGLESCLASICA_1_view_1_pose_347_lit_3_full.jpg,160,120,clasica,31,91,58,95,
PRINGLESCLASICA_1_view_1_pose_347_lit_4_full.jpg,160,120,clasica,31,91,58,95,
PRINGLESCLASICA_1_view_1_pose_347_lit_5_full.jpg,160,120,clasica,31,91,58,95,
PRINGLESCLASICA_1_view_1_pose_348_lit_1_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_348_lit_2_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_348_lit_3_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_348_lit_4_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_348_lit_5_full.jpg,160,120,clasica,26,93,60,94,
PRINGLESCLASICA_1_view_1_pose_349_lit_1_full.jpg,160,120,clasica,25,92,66,98,
PRINGLESCLASICA_1_view_1_pose_349_lit_2_full.jpg,160,120,clasica,25,92,66,98,
PRINGLESCLASICA_1_view_1_pose_349_lit_3_full.jpg,160,120,clasica,25,92,66,98,
PRINGLESCLASICA_1_view_1_pose_349_lit_4_full.jpg,160,120,clasica,25,92,66,98,
PRINGLESCLASICA_1_view_1_pose_349_lit_5_full.jpg,160,120,clasica,25,92,66,98,
PRINGLESCLASICA_1_view_1_pose_34_lit_1_full.jpg,160,120,clasica,30,92,24,128,
PRINGLESCLASICA_1_view_1_pose_34_lit_2_full.jpg,160,120,clasica,30,92,24,128,
PRINGLESCLASICA_1_view_1_pose_34_lit_3_full.jpg,160,120,clasica,30,92,24,128,
PRINGLESCLASICA_1_view_1_pose_34_lit_4_full.jpg,160,120,clasica,30,92,24,128,
PRINGLESCLASICA_1_view_1_pose_34_lit_5_full.jpg,160,120,clasica,30,92,24,128,
PRINGLESCLASICA_1_view_1_pose_350_lit_1_full.jpg,160,120,clasica,27,90,62,91,
PRINGLESCLASICA_1_view_1_pose_350_lit_2_full.jpg,160,120,clasica,27,90,62,91,
PRINGLESCLASICA_1_view_1_pose_350_lit_3_full.jpg,160,120,clasica,27,90,62,91,
PRINGLESCLASICA_1_view_1_pose_350_lit_4_full.jpg,160,120,clasica,27,90,62,91,
PRINGLESCLASICA_1_view_1_pose_350_lit_5_full.jpg,160,120,clasica,27,90,62,91,
PRINGLESCLASICA_1_view_1_pose_351_lit_1_full.jpg,160,120,clasica,23,94,67,96,
PRINGLESCLASICA_1_view_1_pose_351_lit_2_full.jpg,160,120,clasica,23,94,67,95,
PRINGLESCLASICA_1_view_1_pose_351_lit_3_full.jpg,160,120,clasica,23,94,67,95,
PRINGLESCLASICA_1_view_1_pose_351_lit_4_full.jpg,160,120,clasica,23,94,67,96,
PRINGLESCLASICA_1_view_1_pose_351_lit_5_full.jpg,160,120,clasica,23,94,67,95,
PRINGLESCLASICA_1_view_1_pose_352_lit_1_full.jpg,160,120,clasica,29,91,63,91,
PRINGLESCLASICA_1_view_1_pose_352_lit_2_full.jpg,160,120,clasica,29,91,63,91,
PRINGLESCLASICA_1_view_1_pose_352_lit_3_full.jpg,160,120,clasica,29,91,63,91,
PRINGLESCLASICA_1_view_1_pose_352_lit_4_full.jpg,160,120,clasica,29,91,63,91,
PRINGLESCLASICA_1_view_1_pose_352_lit_5_full.jpg,160,120,clasica,29,91,63,91,
PRINGLESCLASICA_1_view_1_pose_353_lit_1_full.jpg,160,120,clasica,26,92,66,97,
PRINGLESCLASICA_1_view_1_pose_353_lit_2_full.jpg,160,120,clasica,26,92,66,97,
PRINGLESCLASICA_1_view_1_pose_353_lit_3_full.jpg,160,120,clasica,24,92,66,97,
PRINGLESCLASICA_1_view_1_pose_353_lit_4_full.jpg,160,120,clasica,24,92,66,97,
PRINGLESCLASICA_1_view_1_pose_353_lit_5_full.jpg,160,120,clasica,26,92,66,97,
PRINGLESCLASICA_1_view_1_pose_354_lit_1_full.jpg,160,120,clasica,19,96,60,104,
PRINGLESCLASICA_1_view_1_pose_354_lit_2_full.jpg,160,120,clasica,19,96,60,104,
PRINGLESCLASICA_1_view_1_pose_354_lit_3_full.jpg,160,120,clasica,19,96,60,104,
PRINGLESCLASICA_1_view_1_pose_354_lit_4_full.jpg,160,120,clasica,19,96,60,104,
PRINGLESCLASICA_1_view_1_pose_354_lit_5_full.jpg,160,120,clasica,19,96,60,104,
PRINGLESCLASICA_1_view_1_pose_355_lit_1_full.jpg,160,120,clasica,23,95,66,93,
PRINGLESCLASICA_1_view_1_pose_355_lit_2_full.jpg,160,120,clasica,23,95,66,93,
PRINGLESCLASICA_1_view_1_pose_355_lit_3_full.jpg,160,120,clasica,23,95,66,93,
PRINGLESCLASICA_1_view_1_pose_355_lit_4_full.jpg,160,120,clasica,23,95,66,93,
PRINGLESCLASICA_1_view_1_pose_355_lit_5_full.jpg,160,120,clasica,23,95,66,93,
PRINGLESCLASICA_1_view_1_pose_356_lit_1_full.jpg,160,120,clasica,21,97,60,102,
PRINGLESCLASICA_1_view_1_pose_356_lit_2_full.jpg,160,120,clasica,21,97,60,102,
PRINGLESCLASICA_1_view_1_pose_356_lit_3_full.jpg,160,120,clasica,21,97,60,102,
PRINGLESCLASICA_1_view_1_pose_356_lit_4_full.jpg,160,120,clasica,21,97,60,102,
PRINGLESCLASICA_1_view_1_pose_356_lit_5_full.jpg,160,120,clasica,21,97,60,102,
PRINGLESCLASICA_1_view_1_pose_357_lit_1_full.jpg,160,120,clasica,23,93,65,91,
PRINGLESCLASICA_1_view_1_pose_357_lit_2_full.jpg,160,120,clasica,23,93,65,91,
PRINGLESCLASICA_1_view_1_pose_357_lit_3_full.jpg,160,120,clasica,23,93,65,91,
PRINGLESCLASICA_1_view_1_pose_357_lit_4_full.jpg,160,120,clasica,23,93,65,91,
PRINGLESCLASICA_1_view_1_pose_357_lit_5_full.jpg,160,120,clasica,23,93,65,91,
PRINGLESCLASICA_1_view_1_pose_358_lit_1_full.jpg,160,120,clasica,22,96,67,96,
PRINGLESCLASICA_1_view_1_pose_358_lit_2_full.jpg,160,120,clasica,22,96,67,96,
PRINGLESCLASICA_1_view_1_pose_358_lit_3_full.jpg,160,120,clasica,22,96,67,96,
PRINGLESCLASICA_1_view_1_pose_358_lit_4_full.jpg,160,120,clasica,22,96,67,96,
PRINGLESCLASICA_1_view_1_pose_358_lit_5_full.jpg,160,120,clasica,22,96,67,96,
PRINGLESCLASICA_1_view_1_pose_359_lit_1_full.jpg,160,120,clasica,19,97,57,106,
PRINGLESCLASICA_1_view_1_pose_359_lit_2_full.jpg,160,120,clasica,19,97,57,106,
PRINGLESCLASICA_1_view_1_pose_359_lit_3_full.jpg,160,120,clasica,19,97,57,106,
PRINGLESCLASICA_1_view_1_pose_359_lit_4_full.jpg,160,120,clasica,19,97,57,106,
PRINGLESCLASICA_1_view_1_pose_359_lit_5_full.jpg,160,120,clasica,19,97,57,106,
PRINGLESCLASICA_1_view_1_pose_35_lit_1_full.jpg,160,120,clasica,45,74,42,114,
PRINGLESCLASICA_1_view_1_pose_35_lit_2_full.jpg,160,120,clasica,45,74,41,114,
PRINGLESCLASICA_1_view_1_pose_35_lit_3_full.jpg,160,120,clasica,45,74,42,114,
PRINGLESCLASICA_1_view_1_pose_35_lit_4_full.jpg,160,120,clasica,45,74,42,114,
PRINGLESCLASICA_1_view_1_pose_35_lit_5_full.jpg,160,120,clasica,45,74,42,114,
PRINGLESCLASICA_1_view_1_pose_360_lit_1_full.jpg,160,120,clasica,21,96,55,106,
PRINGLESCLASICA_1_view_1_pose_360_lit_2_full.jpg,160,120,clasica,21,96,55,106,
PRINGLESCLASICA_1_view_1_pose_360_lit_3_full.jpg,160,120,clasica,21,96,55,106,
PRINGLESCLASICA_1_view_1_pose_360_lit_4_full.jpg,160,120,clasica,21,96,55,106,
